"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2023-24","Fall","MINE","1034","Automation Data Mineral Indus","Bishop","3.83","95.7","0","0","0","0","0","0","0","0","0","0","4.3","0","23","87907","  1"
"2016-17","Fall","AOE","4994","Undergraduate Research","Black","3.93","71.4","28.6","0","0","0","0","0","0","0","0","0","0","1","14","80412","  1"
"2016-17","Fall","CEE","2804","Introduction to CEE","Moen","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","81550","  2"
"2016-17","Fall","CEE","3314","Water Resources Engineering","Hester","2.79","0","0","25","50","12.5","0","0","0","0","12.5","0","0","0","8","81578","  3"
"2016-17","Fall","CEE","4664","Pavement Design","Flintsch","3.58","50","0","25","25","0","0","0","0","0","0","0","0","0","8","81620","  3"
"2016-17","Fall","CS","2974","Independent Study","Back","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","2974","Independent Study","Lee","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","2974","Independent Study","McQuain","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","2974","Independent Study","Monti","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","3654","Intro Data Analytics & Visual","Sengupta","2.89","37.5","37.5","0","0","0","0","0","0","0","0","0","25","0","8","82469","  3"
"2016-17","Fall","CS","6724","TS:Critical & Cultural Comp","Kelliher","3.63","50","25","12.5","0","0","12.5","0","0","0","0","0","0","0","8","82536","  3"
"2016-17","Fall","ECE","4520","Dig & Mixed Sig Sys Testing","Hsiao","2.59","0","25","12.5","12.5","12.5","12.5","0","0","0","25","0","0","1","8","82680","  3"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.61","25","45.8","16.7","8.3","4.2","0","0","0","0","0","0","0","0","24","84817","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.7","45.8","20.8","33.3","0","0","0","0","0","0","0","0","0","0","24","84820","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.91","70.8","29.2","0","0","0","0","0","0","0","0","0","0","0","24","84821","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.7","41.7","41.7","0","12.5","4.2","0","0","0","0","0","0","0","0","24","84822","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.83","70.8","12.5","12.5","4.2","0","0","0","0","0","0","0","0","0","24","84824","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.81","58.3","25","16.7","0","0","0","0","0","0","0","0","0","0","24","84825","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.73","37.5","41.7","20.8","0","0","0","0","0","0","0","0","0","0","24","84826","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.83","66.7","20.8","8.3","0","4.2","0","0","0","0","0","0","0","0","24","84828","  1"
"2016-17","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.71","50","25","12.5","12.5","0","0","0","0","0","0","0","0","0","24","84831","  1"
"2016-17","Fall","NSEG","5114","Nuclear Eng Fundamentals","Pierson","3.63","37.5","25","25","12.5","0","0","0","0","0","0","0","0","0","8","86369","  3"
"2016-17","Fall","CEE","5314","River Mech & Sediment","Strom","3.45","37.5","12.5","25","12.5","0","12.5","0","0","0","0","0","0","0","8","88263","  3"
"2016-17","Fall","ECE","5584","Network Security","Ransbottom","3.84","62.5","25","12.5","0","0","0","0","0","0","0","0","0","0","8","88632","  3"
"2016-17","Fall","MSE","4334","Applied Materials Analysis","Murayama","3.59","12.5","50","37.5","0","0","0","0","0","0","0","0","0","0","8","88756","  3"
"2016-17","Fall","CHE","5984","SS: Heterogeneous Catalysis","Karim","3.8","50","37.5","12.5","0","0","0","0","0","0","0","0","0","0","8","88800","  3"
"2016-17","Fall","CS","3984","SS: Cloud Software Develop","Back","3.46","12.5","37.5","25","25","0","0","0","0","0","0","0","0","3","8","89081","  3"
"2016-17","Fall","ENGR","2984","SS: Intro to Computer Systems","Ernst","3.81","37.5","62.5","0","0","0","0","0","0","0","0","0","0","0","8","89190","  3"
"2016-17","Fall","AOE","5244","Optimization Techniques","Vamvoudakis","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","89315","  3"
"2016-17","Fall","ECE","6214","Optoelectronic Devices","Lester","3.63","50","12.5","12.5","25","0","0","0","0","0","0","0","0","0","8","89539","  3"
"2016-17","Fall","ME","5984","SS: Micro&Nano Fluid Mechanics","Cheng","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","89621","  3"
"2016-17","Spring","AOE","5054","Elastic Stability","Kapania","3.5","50","12.5","12.5","0","12.5","12.5","0","0","0","0","0","0","0","8","10422","  3"
"2016-17","Spring","CEE","4324","Open Channel Flow","Strom","3.18","12.5","37.5","12.5","0","12.5","12.5","12.5","0","0","0","0","0","0","8","11700","  3"
"2016-17","Spring","CS","6724","TS:Technology on the Trail","McCrickard","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","12680","  3"
"2016-17","Spring","ECE","4994","Undergraduate Research","Michaels","3.84","62.5","25","12.5","0","0","0","0","0","0","0","0","0","0","8","12867","  3"
"2016-17","Spring","ECE","5514","Design of Systems on a Chip","Paul","3.63","50","12.5","12.5","25","0","0","0","0","0","0","0","0","0","8","12898","  3"
"2016-17","Spring","ESM","3444","Mechanics Laboratory","Johnson","3.67","66.7","0","16.7","0","16.7","0","0","0","0","0","0","0","0","12","14086","  2"
"2016-17","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.9","83.3","8.3","4.2","4.2","0","0","0","0","0","0","0","0","0","24","14992","  1"
"2016-17","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.95","87.5","8.3","4.2","0","0","0","0","0","0","0","0","0","0","24","14993","  1"
"2016-17","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","24","14995","  1"
"2016-17","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.67","50","16.7","16.7","16.7","0","0","0","0","0","0","0","0","0","24","14996","  1"
"2016-17","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.88","79.2","12.5","0","8.3","0","0","0","0","0","0","0","0","0","24","14999","  1"
"2016-17","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.89","79.2","12.5","4.2","4.2","0","0","0","0","0","0","0","0","0","24","15004","  1"
"2016-17","Spring","ISE","5414","Random Process","Chen","3.68","50","25","0","25","0","0","0","0","0","0","0","0","0","8","15061","  3"
"2016-17","Spring","ME","4974","Independent Study","Clark","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","8","15654","  3"
"2016-17","Spring","MSE","6214","Semiconductor Nanostructures","Asryan","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","16246","  3"
"2016-17","Spring","ECE","5520","Secure Hardware Design","Schaumont","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","18229","  3"
"2016-17","Spring","ECE","6154","Photonic Devices and Systems","Zhu","3.84","75","12.5","0","12.5","0","0","0","0","0","0","0","0","0","8","18247","  3"
"2016-17","Spring","ISE","5674","System Safety Analysis","Franklin","3.83","66.7","16.7","16.7","0","0","0","0","0","0","0","0","0","0","6","18765","  4"
"2016-17","Spring","ME","6434","Comp Fluid Dyn Heat Trans","Tafti","3.76","62.5","25","0","0","12.5","0","0","0","0","0","0","0","0","8","18787","  3"
"2016-17","Spring","ESM","5984","SS: Comm in Eng Mechanics","Socha","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","18945","  2"
"2016-17","Spring","AOE","5064","Structural Optimization","Canfield","3.68","37.5","37.5","12.5","12.5","0","0","0","0","0","0","0","0","0","8","19551","  3"
"2016-17","Spring","MINE","5984","SS: Adv Mining Ventilation","Luxbacher","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","19649","  3"
"2016-17","Spring","MINE","5984","SS: Num Mthds for Fluid Flow","Chen","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","19744","  3"
"2016-17","Spring","ME","5984","SS: Nano/Micromech of Matls","Mirzaeifar","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","19878","  3"
"2017-18","Fall","AOE","5244","Optimization Techniques","Vamvoudakis","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","8","80438","  3"
"2017-18","Fall","CS","4974","Independent Study","Huang","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82590","  3"
"2017-18","Fall","CS","6724","TS: Investigative Technologies","Luther","3.8","50","37.5","12.5","0","0","0","0","0","0","0","0","0","0","8","82643","  3"
"2017-18","Fall","ECE","5504","Computer Architecture","Paul","3.66","62.5","0","12.5","25","0","0","0","0","0","0","0","0","0","8","82844","  3"
"2017-18","Fall","ESM","4194","Sustainable Energy Solutions","Dillard","1.59","0","0","0","0","37.5","12.5","0","0","12.5","12.5","0","25","0","8","84055","  3"
"2017-18","Fall","ESM","5134","Adv Mech of Matls","Thangjitham","3.58","37.5","12.5","37.5","12.5","0","0","0","0","0","0","0","0","0","8","84067","  3"
"2017-18","Fall","ESM","5514","Viscous Flow","Cramer","3.88","87.5","0","0","12.5","0","0","0","0","0","0","0","0","0","8","84072","  3"
"2017-18","Fall","ESM","5754","Intro Perturbations","Abaid","3.7","50","12.5","37.5","0","0","0","0","0","0","0","0","0","0","8","84075","  3"
"2017-18","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.78","58.3","29.2","8.3","0","0","4.2","0","0","0","0","0","0","0","24","84989","  1"
"2017-18","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.71","54.2","20.8","12.5","8.3","4.2","0","0","0","0","0","0","0","0","24","84991","  1"
"2017-18","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.45","20.8","25","25","25","4.2","0","0","0","0","0","0","0","0","24","84992","  1"
"2017-18","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.61","50","33.3","4.2","4.2","4.2","0","0","0","0","0","0","4.2","0","24","84993","  1"
"2017-18","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.81","54.2","33.3","12.5","0","0","0","0","0","0","0","0","0","0","24","84996","  1"
"2017-18","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.73","45.8","29.2","20.8","4.2","0","0","0","0","0","0","0","0","0","24","84998","  1"
"2017-18","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.78","66.7","12.5","12.5","4.2","4.2","0","0","0","0","0","0","0","0","24","84999","  1"
"2017-18","Fall","ME","4724","Engineering Acoustics","Burdisso","3.34","37.5","37.5","0","0","0","12.5","0","0","12.5","0","0","0","5","8","85663","  3"
"2017-18","Fall","ME","5404","Fluid Dynamics","Pitchumani","3.54","37.5","12.5","37.5","0","12.5","0","0","0","0","0","0","0","0","8","85720","  3"
"2017-18","Fall","ME","5544","Linear Systems Theory","Stilwell","3.83","75","0","25","0","0","0","0","0","0","0","0","0","0","8","85725","  3"
"2017-18","Fall","CEE","5334","Quantitative Hydrology","Dymond","3.5","37.5","25","12.5","12.5","0","12.5","0","0","0","0","0","0","0","8","88752","  3"
"2017-18","Fall","ISE","5154","App Hum Factors Eng","Lee","3.18","25","37.5","12.5","12.5","0","0","0","0","0","0","0","12.5","0","8","88831","  3"
"2017-18","Fall","CS","3824","Intro Comp Bio Bioinformatics","Zhang","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","1","8","89358","  3"
"2017-18","Fall","CHE","4224","Intro Polymer Process","Baird","3.81","37.5","62.5","0","0","0","0","0","0","0","0","0","0","0","8","89538","  3"
"2017-18","Fall","ENGE","5024","Design in Engr Ed & Practice","Bairaktarova","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","89677","  3"
"2017-18","Fall","MSE","5984","SS: Magnetic Mat & Device Apps","Gollapudi","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","89903","  3"
"2017-18","Fall","AOE","5984","SS: Adv Spacecraft Propuls","Srinivasan","3.54","12.5","37.5","50","0","0","0","0","0","0","0","0","0","0","8","90019","  3"
"2017-18","Fall","ME","5984","SS: Intro to Dynamical Systems","Kurdila","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","90227","  3"
"2017-18","Spring","AOE","3094","Materials for Aero & Ocean Eng","Clark","2.75","0","0","12.5","50","12.5","12.5","0","12.5","0","0","0","0","0","8","10360","  3"
"2017-18","Spring","AOE","3204","Naval Architecture","Alexander","3.19","0","37.5","0","37.5","25","0","0","0","0","0","0","0","0","8","10367","  3"
"2017-18","Spring","AOE","4994","Undergraduate Research","Noel","3.96","85.7","14.3","0","0","0","0","0","0","0","0","0","0","0","7","10413","  3"
"2017-18","Spring","CEE","5114","Adv Sustainable Systems","Little","3.8","62.5","25","0","12.5","0","0","0","0","0","0","0","0","0","8","11808","  3"
"2017-18","Spring","ECE","6314","Adv Instrumentation in Pwr Sys","Centeno","3.75","50","25","25","0","0","0","0","0","0","0","0","0","0","8","13339","  3"
"2017-18","Spring","ESM","4114","Nonlinear Dynamics and Chaos","Hanna","3.13","12.5","12.5","25","12.5","25","12.5","0","0","0","0","0","0","2","8","14280","  3"
"2017-18","Spring","ESM","5144","Deformation & Fracture of Mtls","Dowling","3.13","50","0","0","37.5","0","0","0","0","0","0","0","12.5","0","8","14292","  3"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.81","79.2","12.5","4.2","0","0","0","0","0","0","4.2","0","0","0","24","15235","  1"
"2017-18","Spring","ME","5744","Meth Mech Engineering Analysis","Vick","3.84","75","12.5","0","12.5","0","0","0","0","0","0","0","0","0","8","15956","  3"
"2017-18","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.13","12.5","12.5","25","12.5","25","12.5","0","0","0","0","0","0","0","8","16286","  3"
"2017-18","Spring","NSEG","5604","Radiation Detect & Shielding","Pierson","3.38","50","12.5","12.5","0","12.5","0","0","0","12.5","0","0","0","0","8","16793","  3"
"2017-18","Spring","ESM","4734","Intro Finite Elements","Kapania","2.74","25","12.5","12.5","0","0","25","0","0","12.5","12.5","0","0","0","8","18907","  3"
"2017-18","Spring","ESM","5004","Sci Communication in Eng Mech","Socha","3.93","75","25","0","0","0","0","0","0","0","0","0","0","0","12","18909","  2"
"2017-18","Spring","ESM","4224","Biodynamics and Control","Arena","3.43","37.5","25","0","12.5","12.5","12.5","0","0","0","0","0","0","0","8","18916","  3"
"2017-18","Spring","ISE","6434","Scheduling and Sequence Theory","Sarin","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","19159","  3"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.76","50","33.3","8.3","8.3","0","0","0","0","0","0","0","0","0","24","19198","  1"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.91","79.2","16.7","0","4.2","0","0","0","0","0","0","0","0","0","24","19205","  1"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.87","66.7","25","8.3","0","0","0","0","0","0","0","0","0","0","24","19209","  1"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.93","87.5","4.2","8.3","0","0","0","0","0","0","0","0","0","0","24","19210","  1"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.74","83.3","4.2","0","4.2","0","4.2","0","0","0","0","4.2","0","0","24","19212","  1"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.76","62.5","12.5","16.7","8.3","0","0","0","0","0","0","0","0","0","24","19214","  1"
"2017-18","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.76","66.7","8.3","12.5","12.5","0","0","0","0","0","0","0","0","0","24","19215","  1"
"2017-18","Spring","ECE","5634","Information Theory","Buehrer","3.5","25","25","25","25","0","0","0","0","0","0","0","0","0","8","19284","  3"
"2017-18","Spring","CS","5504","Computer Architecture","Jian","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","19964","  3"
"2017-18","Spring","BMES","5984","SS: Lab Tech in Injury Prev","Hardy","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","20188","  4"
"2017-18","Spring","ENGR","5004","Syst Engr Process","Vaneman","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","20246","  3"
"2017-18","Spring","AOE","5234","Orbital Mechanics","Black","3.45","12.5","25","50","12.5","0","0","0","0","0","0","0","0","0","8","20248","  3"
"2018-19","Fall","AOE","4434","Intro Comp Fluid Dynamics","Choi","3.08","25","12.5","12.5","0","12.5","37.5","0","0","0","0","0","0","4","8","80358","  3"
"2018-19","Fall","AOE","5104","Adv Aero Hydrody","Devenport","3.2","0","25","37.5","25","0","12.5","0","0","0","0","0","0","0","8","80399","  3"
"2018-19","Fall","AOE","5174","Introduction to Plasma Science","Adams","3.45","12.5","25","50","12.5","0","0","0","0","0","0","0","0","0","8","80405","  3"
"2018-19","Fall","CEE","5334","Quantitative Hydrology","Dymond","3.46","25","25","25","12.5","12.5","0","0","0","0","0","0","0","0","8","81828","  3"
"2018-19","Fall","CS","5045","Computation for Life Sciences","Heath","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","82759","  3"
"2018-19","Fall","ECE","4334","Pwr Syst Ana & Cntrl","De La Reelopez","2.88","25","0","0","25","12.5","12.5","25","0","0","0","0","0","0","8","83005","  3"
"2018-19","Fall","ECE","5200","Semiconductor Heterostructures","Guido","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","83058","  3"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.35","16.7","33.3","12.5","20.8","8.3","8.3","0","0","0","0","0","0","0","24","85341","  1"
"2018-19","Fall","ISE","5015","Mgt Orgl Sys","Ghaffarzadegan","3.63","62.5","12.5","12.5","0","0","0","12.5","0","0","0","0","0","0","8","85379","  3"
"2018-19","Fall","ME","5135","Vehicle Propulsion","Lowe","3.42","25","25","12.5","25","12.5","0","0","0","0","0","0","0","1","8","86059","  3"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.73","33.3","50","16.7","0","0","0","0","0","0","0","0","0","0","24","88930","  1"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.53","20.8","41.7","16.7","12.5","8.3","0","0","0","0","0","0","0","0","24","88935","  1"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.55","33.3","25","16.7","20.8","4.2","0","0","0","0","0","0","0","0","24","88938","  1"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.77","58.3","20.8","12.5","8.3","0","0","0","0","0","0","0","0","0","24","88939","  1"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.55","50","4.2","25","12.5","4.2","0","4.2","0","0","0","0","0","0","24","88940","  1"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.66","33.3","37.5","20.8","8.3","0","0","0","0","0","0","0","0","0","24","88941","  1"
"2018-19","Fall","ISE","2214","Manufacturing Processes Lab","Kong","3.69","37.5","37.5","16.7","8.3","0","0","0","0","0","0","0","0","0","24","88942","  1"
"2018-19","Fall","CEE","5504","Risk Analysis Geotech Engr","Rodriguez-Marek","3.5","50","0","12.5","25","12.5","0","0","0","0","0","0","0","0","8","89220","  3"
"2018-19","Fall","CEE","5784","Sustainable Transp Infrastruc","Flintsch","3.84","62.5","25","12.5","0","0","0","0","0","0","0","0","0","0","8","89227","  3"
"2018-19","Fall","ESM","5554","Turbulence and Turbulent Flows","Foroutan","3.79","62.5","12.5","25","0","0","0","0","0","0","0","0","0","0","8","89370","  3"
"2018-19","Fall","MSE","5584","Biomimetic Material Design","Foster","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","89750","  3"
"2018-19","Fall","CEE","5984","SS: Atmospheric Msrment Tech","Isaacman-VanWertz","3.73","25","62.5","12.5","0","0","0","0","0","0","0","0","0","0","8","89778","  3"
"2018-19","Fall","CEE","4984","SS:Smart Sustainable Infrast","Shealy","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","8","90067","  3"
"2018-19","Fall","ME","5984","SS:Mtrls Sel in ME Design","Ranganathan","3.32","25","0","50","0","25","0","0","0","0","0","0","0","0","8","90651","  3"
"2018-19","Fall","BMES","5984","SS: Adv Vehicle Safety Systems","Doerzaph","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","8","90801","  3"
"2018-19","Fall","CS","6724","TS:Critical & Cultural Comp.","Kelliher","3.91","87.5","0","12.5","0","0","0","0","0","0","0","0","0","0","8","91093","  3"
"2018-19","Spring","CEE","5384","Advanced Open Channel Flow","Strom","3.75","62.5","12.5","12.5","12.5","0","0","0","0","0","0","0","0","0","8","11873","  3"
"2018-19","Spring","CS","5560","Fundamentals of Info Security","Lou","3.67","50","25","12.5","0","12.5","0","0","0","0","0","0","0","0","8","12874","  3"
"2018-19","Spring","CS","6724","Collab, Creativity & Comp","Lee","3.76","37.5","50","12.5","0","0","0","0","0","0","0","0","0","0","8","12957","  3"
"2018-19","Spring","ECE","5534","Electronic Design Automation","Patterson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","13181","  3"
"2018-19","Spring","ESM","2074","Computational Methods","Staples","3.73","91.7","0","0","0","0","0","0","0","0","0","8.3","0","0","12","14419","  2"
"2018-19","Spring","ESM","5344","Wave Propagation in Solids","Cramer","3.88","87.5","0","0","12.5","0","0","0","0","0","0","0","0","0","8","14488","  3"
"2018-19","Spring","ISE","4994","Undergraduate Research","Lau","3.64","25","50","12.5","12.5","0","0","0","0","0","0","0","0","0","8","15565","  3"
"2018-19","Spring","CEE","5264","Adv Air Resources Engineering","Marr","3.75","62.5","12.5","12.5","12.5","0","0","0","0","0","0","0","0","0","8","19170","  3"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.79","66.7","12.5","12.5","8.3","0","0","0","0","0","0","0","0","0","24","19463","  1"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.7","50","20.8","20.8","4.2","4.2","0","0","0","0","0","0","0","0","24","19464","  1"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.85","70.8","12.5","16.7","0","0","0","0","0","0","0","0","0","0","24","19466","  1"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.79","70.8","12.5","8.3","4.2","0","4.2","0","0","0","0","0","0","0","24","19467","  1"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.76","45.8","37.5","12.5","4.2","0","0","0","0","0","0","0","0","0","24","19468","  1"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.73","62.5","12.5","16.7","4.2","0","4.2","0","0","0","0","0","0","0","24","19470","  1"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.74","75","12.5","8.3","0","0","0","0","0","0","0","0","4.2","0","24","19476","  1"
"2018-19","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.6","50","12.5","25","4.2","0","8.3","0","0","0","0","0","0","0","24","19481","  1"
"2018-19","Spring","ECE","5606","Stochastic Signals and Systems","Wang","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","19492","  3"
"2018-19","Spring","ECE","4984","SS: Technological Singularity","Paul","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","19760","  3"
"2018-19","Spring","ISE","5984","SS:Data Anlytics & Stochs Optm","Xie","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","19805","  3"
"2018-19","Spring","CEE","5984","SS:Structural Wind Engineering","Charney","3.75","50","25","25","0","0","0","0","0","0","0","0","0","0","8","19808","  3"
"2018-19","Spring","BMES","5984","SS: Multiscale Cancer Eng","Verbridge","4","100","0","0","0","0","0","0","0","0","0","0","0","1","8","19815","  3"
"2018-19","Spring","MINE","3984","SS: Reservoir Engineering","Chen","3.84","62.5","25","12.5","0","0","0","0","0","0","0","0","0","0","8","19874","  3"
"2018-19","Spring","CEE","5984","SS:Humn Behvr & Infras Syst","Shealy","3.75","50","25","25","0","0","0","0","0","0","0","0","0","0","8","20205","  3"
"2018-19","Spring","ME","5984","SS:Cntrl Syst for Hybrid Veh","Nelson","3.51","50","37.5","0","0","0","0","0","0","0","12.5","0","0","1","8","20247","  3"
"2018-19","Spring","ME","4984","SS:Enrgy Stor Sys Dsgn&Manuf","Li","3.3","25","25","0","37.5","0","0","12.5","0","0","0","0","0","1","8","20569","  3"
"2019-20","Fall","AOE","5135","Vehicle Propulsion","Lowe","3.24","50","0","37.5","0","0","0","0","0","0","0","0","12.5","0","8","80420","  3"
"2019-20","Fall","AOE","5204","Vehicle Dynamics and Control","Psiaki","3.66","50","12.5","25","12.5","0","0","0","0","0","0","0","0","0","8","80427","  3"
"2019-20","Fall","BMES","5314","Intro. Regenerative Med","Hall","3.64","37.5","37.5","12.5","0","12.5","0","0","0","0","0","0","0","0","8","81576","  3"
"2019-20","Fall","CEE","3314","Water Resources Engineering","Hester","3.27","33.3","0","16.7","33.3","0","16.7","0","0","0","0","0","0","0","6","81828","  4"
"2019-20","Fall","CEE","4534","Earth Pres Fdn Struc","Green","3.55","12.5","50","25","12.5","0","0","0","0","0","0","0","0","1","8","81864","  3"
"2019-20","Fall","CEE","5134","Engr Aspts Water Qual","Little","3.75","50","25","25","0","0","0","0","0","0","0","0","0","0","8","81890","  3"
"2019-20","Fall","CEE","5494","Reli Meth in Str Mech","Flint","3.56","12.5","62.5","0","25","0","0","0","0","0","0","0","0","0","8","81903","  3"
"2019-20","Fall","CHE","5044","Engineering Mathematics","Achenie","3.64","25","50","12.5","12.5","0","0","0","0","0","0","0","0","0","8","82206","  3"
"2019-20","Fall","CS","5525","Data Analytics","Gramacy","3.13","12.5","12.5","12.5","50","0","0","12.5","0","0","0","0","0","0","8","82909","  3"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.6","29.2","45.8","12.5","4.2","4.2","0","4.2","0","0","0","0","0","0","24","85602","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.7","37.5","41.7","12.5","8.3","0","0","0","0","0","0","0","0","0","24","85604","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.71","41.7","41.7","4.2","8.3","4.2","0","0","0","0","0","0","0","0","24","85605","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.64","29.2","50","4.2","12.5","4.2","0","0","0","0","0","0","0","0","24","85606","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.71","37.5","45.8","4.2","12.5","0","0","0","0","0","0","0","0","0","24","85608","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.63","37.5","37.5","12.5","4.2","4.2","4.2","0","0","0","0","0","0","0","24","85609","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.71","50","25","12.5","12.5","0","0","0","0","0","0","0","0","0","24","85610","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.63","37.5","29.2","25","4.2","0","4.2","0","0","0","0","0","0","0","24","85611","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.59","33.3","20.8","37.5","8.3","0","0","0","0","0","0","0","0","0","24","85612","  1"
"2019-20","Fall","ISE","2214","Manufacturing Processes Lab","Johnson","3.57","29.2","37.5","16.7","12.5","0","4.2","0","0","0","0","0","0","0","24","85613","  1"
